imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, stamp, 
-0.04828170239916098, -0.03074224963630696, -0.04829640307628567, -2.4746076969092736e-13, -2.427424368405158e-06, 1.0194376101345293e-07, -1.9996910936239582, -0.500001052387888, -1.9999053510488431, -0.500001056681638, 617524000000, 
-0.05051005710501841, 0.02620761541402139, -0.05050784736314542, 4.0029436421628264e-13, -2.771045790055278e-06, -1.4445606263630073e-07, -1.9996908365131976, -0.50000105238388, -1.9999054039288973, -0.5000010566219761, 617629000000, 
-0.07026605421311871, 0.008917184132860126, -0.07024633493425594, 8.95072076045024e-14, -1.11746427690438e-06, -8.009849572324308e-08, -1.999690618474523, -0.5000010523804789, -1.9999053943721437, -0.5000010567070609, 617724000000, 
-0.07786314217606412, 0.0078102638751506226, -0.07785553986682867, 2.633649223713565e-13, -3.835210999099045e-06, -6.867025632572114e-08, -1.9996900303604697, -0.5000010523713134, -1.9999053323042317, -0.5000010567111124, 617819000000, 
-0.06213766433346387, 0.022700151478434263, -0.06215335007356109, 6.867163526921177e-13, -4.319220653930915e-06, -1.5899080128428688e-07, -1.9996896341910388, -0.5000010523651425, -1.9999053441252692, -0.5000010567237505, 617924000000, 
-0.06359618845654634, 0.01582084628150708, -0.06359474786839363, 4.892269929184253e-13, -3.4187646377496425e-06, -1.4310051868339571e-07, -1.9996894391420246, -0.5000010523621056, -1.9999053823060597, -0.5000010566871562, 618019000000, 
-0.03152264441499164, 0.020608017853932764, -0.03155465192091599, 3.992824124135777e-13, -3.074409475683007e-06, -1.2987287983975317e-07, -1.999689160517416, -0.500001052357772, -1.9999053485538663, -0.5000010567397782, 618119000000, 
-0.052973673272925674, -0.0038418583603782902, -0.052952296667519015, 2.1537969759673132e-14, -3.295540641876267e-07, -6.5354890441924e-08, -1.99968915197526, -0.5000010523576394, -1.9999053162735045, -0.5000010567288924, 618214000000, 
-0.08669308700326216, -0.027544900381590545, -0.0866594130014195, 1.214636083618485e-13, -2.194494041810567e-06, -5.534925410945065e-08, -1.9996886584157512, -0.5000010523499762, -1.9999053515769736, -0.5000010567649232, 618314000000, 
-0.045809887909573466, -0.010169898428464183, -0.04585065506371562, 2.921631390123592e-13, -5.843593239091699e-06, -4.999717246879622e-08, -1.999688001345781, -0.5000010523397784, -1.999905356037652, -0.5000010566999911, 618409000000, 
-0.06736322242224434, -0.010441923314453016, -0.06734175231928893, 6.3819270348262444e-15, -1.0325396911951487e-06, -6.1808055314941575e-09, -1.9996881283734969, -0.5000010523417492, -1.999905293473954, -0.5000010567536693, 618504000000, 
-0.040496807261156224, -0.010670413578529447, -0.040523597957509, 2.6687742174178595e-13, -4.070531131692562e-06, -6.556329213746022e-08, -1.9996875386183413, -0.5000010523326024, -1.9999053097480881, -0.5000010567921056, 618604000000, 
-0.04231225862264232, 0.017271429720726705, -0.042310473127451315, 2.248306879475064e-13, -1.6462867418916283e-06, -1.3656836456641194e-07, -1.9996875410491566, -0.5000010523326401, -1.9999053302240755, -0.5000010568069357, 618704000000, 
-0.07906456817820465, -0.0044998527148182865, -0.07902788699041935, 3.985179263047959e-14, -6.626149735670939e-07, -6.014321169946268e-08, -1.9996872859328048, -0.5000010523286852, -1.9999053106202112, -0.5000010567588129, 618804000000, 
-0.06679396525743322, -0.008165896929649835, -0.0668061739948646, 2.249993227880378e-13, -4.068573770273781e-06, -5.5301768013142656e-08, -1.9996865720163446, -0.5000010523176276, -1.9999052755034068, -0.5000010568231741, 618905000000, 
-0.06994707642597812, 0.0024858378779822137, -0.06994394113137578, 1.452200765904294e-13, -2.3159200945952613e-06, -6.270513258610876e-08, -1.9996863163518421, -0.5000010523136692, -1.9999053021042372, -0.5000010568296576, 618997000000, 
-0.09780788884767277, 0.012448457415782448, -0.09778007977004588, 2.830675396682579e-13, -3.3042407265307036e-06, -8.566795312321734e-08, -1.999685830563466, -0.5000010523061506, -1.9999052687984866, -0.5000010568460176, 619098000000, 
